Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Predicted_global_active_power
0.458,0.13,245.53,1.8,0.0,0.0,0.0,0.4425673466810969
0.478,0.136,245.92,2.0,0.0,0.0,0.0,0.4756470227272727
0.456,0.132,246.0,1.8,0.0,0.0,0.0,0.43645841594516616
0.468,0.138,245.53,2.0,0.0,1.0,0.0,0.4758609989177487
0.45,0.132,245.66,1.8,0.0,0.0,0.0,0.4381757968975471
0.39,0.0,245.74,1.6,0.0,0.0,0.0,0.38026840476190465
0.354,0.0,245.44,1.4,0.0,0.0,0.0,0.3325151190476191
0.372,0.0,245.34,1.6,0.0,0.0,0.0,0.3735528849206347
0.362,0.0,244.89,1.4,0.0,0.0,0.0,0.30635601587301586
0.362,0.0,245.02,1.4,0.0,1.0,0.0,0.3313827420634921
0.372,0.0,244.82,1.6,0.0,0.0,0.0,0.38066976984126966
0.354,0.0,245.71,1.4,0.0,0.0,0.0,0.32367776767676787
0.372,0.0,245.46,1.6,0.0,0.0,0.0,0.3741442182539681
0.354,0.0,245.28,1.4,0.0,0.0,0.0,0.3339154682539683
0.398,0.0,246.08,1.8,0.0,0.0,0.0,0.41166919588744577
0.434,0.1,246.55,1.8,0.0,0.0,0.0,0.4210467077922077
0.454,0.106,246.59,1.8,0.0,1.0,0.0,0.41779158080808076
0.386,0.104,247.32,1.6,0.0,0.0,0.0,0.3852180912698412
0.392,0.11,247.0,1.6,0.0,0.0,0.0,0.38743950793650783
0.37,0.098,245.7,1.6,0.0,0.0,0.0,0.3673538968253968
0.386,0.102,245.58,1.6,0.0,0.0,0.0,0.3722438870851373
0.366,0.098,245.77,1.6,0.0,0.0,0.0,0.36971397222222224
0.386,0.104,246.06,1.6,0.0,1.0,0.0,0.37243684126984145
0.368,0.102,246.81,1.6,0.0,0.0,0.0,0.3765417738095237
0.34,0.0,248.35,1.4,0.0,0.0,0.0,0.3126887279942279
0.324,0.0,247.22,1.2,0.0,0.0,0.0,0.28932608766233764
0.382,0.0,247.14,1.6,0.0,0.0,0.0,0.39392628571428573
0.298,0.0,246.91,1.2,0.0,0.0,0.0,0.2681958253968255
0.314,0.0,246.87,1.2,0.0,1.0,0.0,0.2938575714285719
0.338,0.0,247.08,1.4,0.0,0.0,0.0,0.3020366367243869
0.428,0.142,246.89,1.8,0.0,0.0,0.0,0.4185865609668107
0.406,0.136,247.01,1.6,0.0,0.0,0.0,0.39578490295815294
0.422,0.142,246.92,1.8,0.0,0.0,0.0,0.41833322763347736
0.4,0.136,246.72,1.6,0.0,0.0,0.0,0.3953960299422798
0.418,0.142,246.83,1.8,0.0,1.0,0.0,0.4192182774170272
0.398,0.136,246.87,1.6,0.0,0.0,0.0,0.39612580772005757
0.414,0.14,246.3,1.8,0.0,0.0,0.0,0.41259616017316003
0.396,0.136,246.74,1.6,0.0,0.0,0.0,0.3953960299422798
0.416,0.146,247.5,1.8,0.0,0.0,0.0,0.4149366085858584
0.408,0.142,247.11,1.8,0.0,0.0,0.0,0.4160305966810964
0.4,0.14,247.27,1.6,0.0,0.0,0.0,0.3922535537518035
0.414,0.148,247.77,1.8,0.0,1.0,0.0,0.41707291233766225
0.396,0.144,248.19,1.6,0.0,0.0,0.0,0.35547927633477605
0.368,0.078,247.49,1.6,0.0,0.0,0.0,0.3771609112554111
0.298,0.0,247.29,1.2,0.0,0.0,0.0,0.28813263528138533
0.318,0.0,247.84,1.2,0.0,0.0,0.0,0.30599816305916294
0.3,0.0,248.34,1.2,0.0,0.0,0.0,0.30400113924963923
0.318,0.0,248.14,1.2,0.0,1.0,0.0,0.30696524639249634
0.3,0.0,248.22,1.2,0.0,0.0,0.0,0.30429763924963926
0.32,0.0,248.84,1.4,0.0,0.0,0.0,0.3125528946608946
0.302,0.0,248.8,1.2,0.0,0.0,0.0,0.30400113924963923
0.312,0.0,245.34,1.2,0.0,0.0,0.0,0.28123995959595954
0.292,0.0,244.98,1.2,0.0,0.0,0.0,0.2675379960317461
0.366,0.048,245.53,1.6,0.0,1.0,0.0,0.3669790952380951
0.372,0.098,246.12,1.6,0.0,0.0,0.0,0.37098662301587304
0.394,0.106,246.54,1.6,0.0,0.0,0.0,0.35228874639249663
0.376,0.102,246.9,1.6,0.0,0.0,0.0,0.37672510714285706
0.392,0.106,246.68,1.6,0.0,0.0,0.0,0.3585949007936508
0.374,0.1,246.51,1.6,0.0,0.0,0.0,0.3720101944444445
0.576,0.104,246.62,2.4,0.0,1.0,0.0,0.5691189820734821
0.56,0.102,247.19,2.2,0.0,0.0,0.0,0.5351167936507938
0.574,0.106,246.54,2.4,0.0,0.0,0.0,0.5673842796925298
0.448,0.052,245.68,1.8,0.0,0.0,0.0,0.4317880292207792
0.824,0.058,245.57,3.4,0.0,0.0,0.0,0.80243379004329
0.958,0.056,244.78,3.8,0.0,0.0,0.0,0.9335956547619042
0.974,0.062,244.74,4.0,0.0,0.0,0.0,0.9084689999999993
0.958,0.06,245.14,3.8,0.0,0.0,0.0,0.9342214880952379
0.976,0.064,245.18,4.0,0.0,1.0,0.0,0.8980641468253963
1.07,0.184,245.02,4.4,0.0,0.0,0.0,0.9940811150793647
1.076,0.202,244.56,4.4,0.0,0.0,0.0,1.027049369047619
1.06,0.198,243.7,4.4,0.0,0.0,0.0,1.0512721785714287
0.898,0.2,244.42,3.8,0.0,0.0,0.0,0.8947306865079365
0.968,0.204,244.37,4.0,0.0,1.0,0.0,0.8993809246031745
1.052,0.21,243.91,4.4,0.0,0.0,0.0,1.0809946746031749
0.952,0.21,244.8,4.0,0.0,0.0,0.0,0.9154155714285711
0.416,0.152,245.2,1.8,0.0,0.0,0.0,0.4132035772005772
0.526,0.148,243.86,2.2,0.0,0.0,0.0,0.5071199332611831
0.406,0.146,243.99,1.8,0.0,0.0,0.0,0.410225343073593
0.426,0.154,244.6,1.8,0.0,1.0,0.0,0.4129260793650794
0.408,0.154,245.61,1.8,0.0,0.0,0.0,0.4112441724386725
0.36,0.152,246.31,1.6,0.0,0.0,0.0,0.3543434087301587
0.278,0.102,246.55,1.2,0.0,0.0,0.0,0.28202561111111113
0.228,0.0,246.34,1.0,0.0,0.0,0.0,0.23300713095238076
0.208,0.0,245.81,0.8,0.0,0.0,0.0,0.209755424963925
0.26,0.0,245.19,1.2,0.0,1.0,0.0,0.260193177849928
0.292,0.12,244.68,1.2,0.0,1.0,0.0,0.28744790079365057
0.312,0.13,245.66,1.4,0.0,2.0,0.0,0.31319998015873035
0.294,0.126,246.0,1.2,0.0,2.0,0.0,0.28849730555555525
0.314,0.132,246.12,1.4,0.0,1.0,0.0,0.31490623015873004
0.296,0.126,246.22,1.2,0.0,2.0,0.0,0.2942149101731599
0.316,0.134,246.73,1.4,0.0,2.0,0.0,0.3109908780663781
0.298,0.13,247.21,1.2,0.0,1.0,0.0,0.2945735768398269
0.388,0.214,246.63,2.0,0.0,2.0,0.0,0.4156478852813852
0.372,0.238,246.5,1.8,0.0,1.0,0.0,0.3724738769841267
0.39,0.244,246.51,1.8,0.0,2.0,0.0,0.3908648347763349
0.372,0.24,246.83,1.8,0.0,1.0,0.0,0.37207669841269864
0.39,0.248,247.18,1.8,0.0,2.0,0.0,0.38883453837828846
0.368,0.24,246.96,1.8,0.0,1.0,0.0,0.37219041269841296
0.382,0.242,246.28,1.8,0.0,2.0,0.0,0.38551304112554136
0.368,0.234,245.88,1.8,0.0,1.0,0.0,0.3810573571428572
0.368,0.238,245.99,1.8,0.0,2.0,0.0,0.37248539285714277
0.31,0.138,245.72,1.4,0.0,2.0,0.0,0.31160238888888897
0.284,0.126,246.04,1.2,0.0,1.0,0.0,0.2914564206349205
0.304,0.136,246.88,1.4,0.0,2.0,0.0,0.30910990476190475
0.288,0.134,247.76,1.2,0.0,1.0,0.0,0.29187218650793645
0.306,0.14,247.92,1.4,0.0,1.0,0.0,0.31186911111111093
0.35,0.2,247.94,1.6,0.0,2.0,0.0,0.3480573095238095
0.416,0.28,247.17,2.0,0.0,1.0,0.0,0.40683258297258257
0.392,0.278,247.55,1.8,0.0,1.0,0.0,0.38408811904761925
0.348,0.172,245.76,1.6,0.0,1.0,0.0,0.34656188888888884
0.312,0.138,245.74,1.4,0.0,0.0,0.0,0.30963224999999983
0.328,0.142,245.49,1.4,0.0,0.0,0.0,0.32107266269841295
0.308,0.138,245.84,1.4,0.0,0.0,0.0,0.30846776190476194
0.328,0.146,246.17,1.4,0.0,1.0,0.0,0.3252292864357866
0.308,0.14,246.38,1.4,0.0,0.0,0.0,0.30904908441558454
0.326,0.148,246.83,1.4,0.0,0.0,0.0,0.32015628571428584
0.306,0.142,246.9,1.4,0.0,0.0,0.0,0.3067989920634919
0.324,0.146,246.33,1.4,0.0,0.0,0.0,0.324214642857143
0.304,0.138,245.85,1.4,0.0,0.0,0.0,0.30619742063492045
0.31,0.126,245.5,1.4,0.0,1.0,0.0,0.3155560965145968
0.206,0.0,244.77,0.8,0.0,0.0,0.0,0.20560892207792233
0.224,0.0,244.27,1.0,0.0,0.0,0.0,0.22823896536796517
0.206,0.0,244.84,0.8,0.0,0.0,0.0,0.20530041630591622
0.224,0.0,244.63,1.0,0.0,0.0,0.0,0.23355561111111098
0.206,0.0,244.92,0.8,0.0,0.0,0.0,0.20577994047619033
0.224,0.0,244.94,1.0,0.0,1.0,0.0,0.2264047857142856
0.206,0.0,244.46,0.8,0.0,0.0,0.0,0.20748052597402578
0.222,0.0,243.74,1.0,0.0,0.0,0.0,0.2298801764069262
0.204,0.0,243.89,0.8,0.0,0.0,0.0,0.20412122441447442
0.224,0.0,244.07,1.0,0.0,0.0,0.0,0.23085073015872976
0.216,0.0,244.39,1.0,0.0,0.0,0.0,0.2196863095238097
0.29,0.082,244.94,1.4,0.0,0.0,0.0,0.29382838961038993
0.302,0.108,244.86,1.4,0.0,1.0,0.0,0.3053268012265512
0.282,0.096,243.46,1.2,0.0,0.0,0.0,0.28081420634920645
0.302,0.104,244.25,1.4,0.0,0.0,0.0,0.3043309960317459
0.282,0.098,243.94,1.2,0.0,0.0,0.0,0.28645067424242393
0.298,0.102,243.52,1.2,0.0,0.0,0.0,0.2858883127705628
0.28,0.1,244.42,1.2,0.0,0.0,0.0,0.28461954545454526
0.298,0.11,245.26,1.2,0.0,1.0,0.0,0.29135023015872996
0.268,0.09,246.2,1.2,0.0,0.0,0.0,0.280869365079365
0.228,0.0,246.94,1.0,0.0,0.0,0.0,0.22742138744588739
0.21,0.0,246.68,0.8,0.0,0.0,0.0,0.20915520093795104
0.228,0.0,246.12,1.0,0.0,0.0,0.0,0.22667215873015892
0.208,0.0,245.81,0.8,0.0,0.0,0.0,0.209755424963925
0.242,0.0,244.3,1.2,0.0,1.0,0.0,0.2527059379509379
0.316,0.128,243.73,1.4,0.0,0.0,0.0,0.3136091904761905
0.332,0.134,243.89,1.4,0.0,0.0,0.0,0.32675693253968274
0.31,0.13,243.95,1.4,0.0,0.0,0.0,0.3113593571428572
0.328,0.136,244.25,1.4,0.0,0.0,0.0,0.3255600472582973
0.308,0.132,244.77,1.4,0.0,0.0,0.0,0.30540220057720024
0.326,0.138,244.61,1.4,0.0,1.0,0.0,0.32281543217893227
0.304,0.128,243.78,1.4,0.0,0.0,0.0,0.3120491857864358
0.32,0.128,242.51,1.4,0.0,0.0,0.0,0.31957192307692306
0.298,0.12,242.02,1.2,0.0,0.0,0.0,0.2981023192640693
0.316,0.126,241.99,1.4,0.0,0.0,0.0,0.3217087286324787
0.298,0.126,243.03,1.4,0.0,0.0,0.0,0.30722605006104997
0.316,0.132,243.02,1.4,0.0,1.0,0.0,0.3156164865689865
0.298,0.126,243.14,1.2,0.0,0.0,0.0,0.2970130992063489
0.24,0.0,243.39,1.0,0.0,0.0,0.0,0.23326655555555528
0.202,0.0,242.85,0.8,0.0,0.0,0.0,0.20114623484848498
0.222,0.0,243.09,1.0,0.0,0.0,0.0,0.22775653968253967
0.218,0.0,243.73,1.0,0.0,0.0,0.0,0.2268345375180374
0.208,0.0,243.06,0.8,0.0,0.0,0.0,0.2053637810245309
0.222,0.0,242.84,1.0,0.0,1.0,0.0,0.22869816053391062
0.204,0.0,243.38,0.8,0.0,0.0,0.0,0.20583432467532473
0.222,0.0,242.83,1.0,0.0,0.0,0.0,0.22850204797979803
0.204,0.0,243.67,0.8,0.0,0.0,0.0,0.20605346031746044
0.222,0.0,243.5,1.0,0.0,0.0,0.0,0.22805007431457425
0.204,0.0,243.16,0.8,0.0,0.0,0.0,0.20257540800865798
0.222,0.0,242.65,1.0,0.0,1.0,0.0,0.22840174386724413
0.204,0.0,243.01,0.8,0.0,0.0,0.0,0.20422923484848496
0.316,0.1,242.96,1.4,0.0,0.0,0.0,0.32428887698412695
0.28,0.096,243.53,1.2,0.0,0.0,0.0,0.28036961832611845
0.3,0.1,243.17,1.2,0.0,0.0,0.0,0.29319073015873004
0.28,0.094,243.24,1.2,0.0,0.0,0.0,0.280596662698413
0.3,0.1,243.51,1.2,0.0,1.0,0.0,0.2865503492063491
0.28,0.096,243.66,1.2,0.0,0.0,0.0,0.2861299440836944
0.294,0.1,242.88,1.2,0.0,0.0,0.0,0.2949458253968253
0.274,0.092,242.58,1.2,0.0,0.0,0.0,0.27954744444444446
0.258,0.048,242.57,1.2,0.0,0.0,0.0,0.26648123196248213
0.204,0.0,243.07,0.8,0.0,0.0,0.0,0.20487354617604606
0.222,0.0,242.78,1.0,0.0,1.0,0.0,0.22899808116883144
0.204,0.0,242.78,0.8,0.0,0.0,0.0,0.20126288167388182
0.286,0.054,241.64,1.4,0.0,0.0,0.0,0.2903036735209234
0.314,0.124,242.58,1.4,0.0,0.0,0.0,0.31955210714285714
0.332,0.136,244.05,1.4,0.0,0.0,0.0,0.3260734282106783
0.312,0.134,244.66,1.4,0.0,0.0,0.0,0.31509182142857134
0.33,0.14,244.82,1.4,0.0,0.0,0.0,0.3229948885281388
0.312,0.14,246.12,1.4,0.0,0.0,0.0,0.3146646984126987
0.33,0.148,246.5,1.4,0.0,1.0,0.0,0.3236388809523812
0.316,0.144,246.77,1.4,0.0,0.0,0.0,0.3134374246031743
0.322,0.148,246.73,1.4,0.0,0.0,0.0,0.32151798629148653
0.326,0.15,246.78,1.4,0.0,0.0,0.0,0.32395029365079386
0.31,0.146,247.12,1.4,0.0,0.0,0.0,0.3082210555555555
0.326,0.148,246.64,1.4,0.0,1.0,0.0,0.32272835714285736
0.306,0.142,246.61,1.4,0.0,0.0,0.0,0.30716576803751805
0.292,0.098,246.9,1.2,0.0,0.0,0.0,0.2864933055555555
0.21,0.0,246.71,0.8,0.0,0.0,0.0,0.20923047871572883
0.228,0.0,245.62,1.0,0.0,0.0,0.0,0.22781984523809523
0.208,0.0,245.41,0.8,0.0,0.0,0.0,0.2067108221500724
0.228,0.0,245.69,1.0,0.0,1.0,0.0,0.2279081666666672
0.208,0.0,245.33,0.8,0.0,0.0,0.0,0.2079051865079363
0.226,0.0,245.35,1.0,0.0,0.0,0.0,0.22733346428571413
0.208,0.0,245.02,0.8,0.0,0.0,0.0,0.2079393098845597
0.226,0.0,244.8,1.0,0.0,0.0,0.0,0.23193292748917738
0.208,0.0,245.03,0.8,0.0,0.0,0.0,0.2078126709956708
0.226,0.0,244.89,1.0,0.0,1.0,0.0,0.22536351984126968
0.206,0.0,244.44,0.8,0.0,0.0,0.0,0.2063312413419913
0.226,0.0,245.39,1.0,0.0,0.0,0.0,0.22619748809523788
0.21,0.0,246.59,0.8,0.0,0.0,0.0,0.2107282456709958
0.23,0.0,246.69,1.0,0.0,0.0,0.0,0.23210850649350637
0.264,0.052,246.91,1.2,0.0,0.0,0.0,0.26828949206349223
0.304,0.114,246.39,1.4,0.0,0.0,0.0,0.31487639285714286
0.288,0.11,246.73,1.2,0.0,0.0,0.0,0.28882981132756114
0.36,0.174,247.15,1.8,0.0,2.0,0.0,0.36786597943722926
0.372,0.24,246.89,1.8,0.0,1.0,0.0,0.372182412698413
0.388,0.244,246.37,1.8,0.0,2.0,0.0,0.3899371601731604
1.294,0.224,245.58,5.6,0.0,1.0,13.0,1.1239197261904763
1.522,0.224,244.73,6.2,0.0,2.0,19.0,1.5168459318181815
1.474,0.196,244.68,6.0,0.0,1.0,19.0,1.4773472160894672
1.442,0.12,246.11,5.8,0.0,2.0,19.0,1.430949253246753
1.426,0.118,246.05,5.8,0.0,2.0,18.0,1.4272646738816734
1.51,0.222,245.22,6.2,0.0,1.0,19.0,1.5076823542568538
1.53,0.258,245.07,6.2,0.0,2.0,18.0,1.519901769841271
1.504,0.252,245.07,6.2,0.0,1.0,19.0,1.509873658730159
1.526,0.26,245.48,6.2,0.0,2.0,18.0,1.5056884047619057
1.508,0.256,245.85,6.2,0.0,1.0,19.0,1.486338409090909
1.52,0.26,245.55,6.2,0.0,2.0,18.0,1.4948002305194807
1.496,0.254,245.26,6.2,0.0,2.0,19.0,1.5088743564213576
1.516,0.262,245.78,6.2,0.0,1.0,18.0,1.493004170995671
1.498,0.258,246.06,6.2,0.0,2.0,19.0,1.4940396273448773
1.518,0.264,246.24,6.2,0.0,1.0,18.0,1.4934270043290043
1.492,0.256,245.77,6.0,0.0,1.0,19.0,1.4072791111111116
1.504,0.258,245.34,6.2,0.0,2.0,18.0,1.514028563492065
1.47,0.246,244.1,6.0,0.0,1.0,18.0,1.4362368968253971
1.428,0.154,244.65,5.8,0.0,2.0,19.0,1.4272718600288605
1.382,0.108,244.73,5.6,0.0,1.0,18.0,1.3877697045454536
1.406,0.116,245.22,5.6,0.0,2.0,18.0,1.403729880952381
1.358,0.064,244.89,5.4,0.0,0.0,19.0,1.340023311688312
1.336,0.0,245.44,5.4,0.0,1.0,18.0,1.3426893690476194
1.32,0.0,245.8,5.4,0.0,0.0,19.0,1.338607444444444
1.332,0.0,245.11,5.4,0.0,0.0,18.0,1.341036406926407
1.312,0.0,244.95,5.2,0.0,0.0,19.0,1.312050100649354
1.326,0.0,244.55,5.4,0.0,0.0,18.0,1.3270146865079357
1.314,0.0,245.07,5.2,0.0,0.0,18.0,1.3135987738095236
0.5,0.0,246.03,2.8,0.0,1.0,6.0,0.4908436143578645
0.208,0.0,245.5,0.8,0.0,0.0,0.0,0.2073095515873015
0.228,0.0,246.16,1.0,0.0,0.0,0.0,0.22379496825396814
0.21,0.0,246.54,0.8,0.0,0.0,0.0,0.2094119722222223
0.23,0.0,246.84,1.0,0.0,0.0,0.0,0.23590056746031723
0.21,0.0,246.77,0.8,0.0,0.0,0.0,0.21044102380952395
0.23,0.0,246.8,1.0,0.0,1.0,0.0,0.23493978715728697
0.276,0.056,246.64,1.4,0.0,0.0,0.0,0.2858311511544011
0.294,0.114,247.06,1.2,0.0,0.0,0.0,0.2903342738095237
0.306,0.116,246.57,1.4,0.0,0.0,0.0,0.3096402857142856
0.286,0.106,246.03,1.2,0.0,0.0,0.0,0.2827338928571427
0.306,0.112,246.22,1.4,0.0,1.0,0.0,0.3102741810966809
0.286,0.108,246.48,1.2,0.0,0.0,0.0,0.2866993531746035
0.304,0.116,246.83,1.4,0.0,0.0,0.0,0.31004874999999993
0.284,0.11,246.59,1.2,0.0,0.0,0.0,0.2879034184704183
0.282,0.084,246.34,1.2,0.0,0.0,0.0,0.27944861507936497
0.318,0.12,245.99,1.4,0.0,0.0,0.0,0.31780916269841275
0.34,0.148,246.64,1.6,0.0,1.0,0.0,0.3464447023809524
0.316,0.142,246.44,1.4,0.0,0.0,0.0,0.31065872835497826
0.332,0.144,245.78,1.4,0.0,0.0,0.0,0.3257300562770565
0.314,0.14,246.05,1.4,0.0,0.0,0.0,0.3139856904761907
0.332,0.146,246.4,1.4,0.0,0.0,0.0,0.3248736031746033
0.31,0.138,245.79,1.4,0.0,0.0,0.0,0.3086711626984127
0.326,0.142,245.43,1.4,0.0,0.0,0.0,0.323261146825397
0.308,0.142,246.58,1.4,0.0,0.0,0.0,0.30781357359307343
0.326,0.146,246.09,1.4,0.0,1.0,0.0,0.32489264357864367
0.306,0.138,245.79,1.4,0.0,0.0,0.0,0.3086711626984127
0.326,0.148,246.59,1.4,0.0,0.0,0.0,0.3236605101010103
0.296,0.128,246.8,1.2,0.0,0.0,0.0,0.29610190873015857
0.228,0.0,245.83,1.0,0.0,0.0,0.0,0.23234884523809562
0.212,0.0,247.35,0.8,0.0,0.0,0.0,0.2134912409812411
0.23,0.0,247.29,1.0,0.0,1.0,0.0,0.23288046153846156
0.21,0.0,246.52,0.8,0.0,0.0,0.0,0.21061271031746046
0.23,0.0,246.87,1.0,0.0,0.0,0.0,0.23240159523809506
0.208,0.0,245.76,0.8,0.0,0.0,0.0,0.20621350613275613
0.228,0.0,245.66,1.0,0.0,0.0,0.0,0.227826158730159
0.21,0.0,245.98,0.8,0.0,0.0,0.0,0.2074910800865801
0.228,0.0,245.56,1.0,0.0,1.0,0.0,0.2295031385281387
0.222,0.0,244.7,1.0,0.0,0.0,0.0,0.23578399891774907
0.212,0.0,245.69,0.8,0.0,0.0,0.0,0.20906083982683998
0.228,0.0,245.5,1.0,0.0,0.0,0.0,0.23103887914862914
0.21,0.0,246.82,0.8,0.0,0.0,0.0,0.20944657936507943
0.23,0.0,246.92,1.0,0.0,1.0,0.0,0.2299428636363636
0.21,0.0,246.64,0.8,0.0,0.0,0.0,0.20967588888888908
0.23,0.0,246.65,1.0,0.0,0.0,0.0,0.23154218506493496
0.21,0.0,246.08,0.8,0.0,0.0,0.0,0.20993388997114007
0.228,0.0,245.68,1.0,0.0,0.0,0.0,0.22816049206349237
0.21,0.0,246.43,0.8,0.0,0.0,0.0,0.20863328968253966
0.228,0.0,246.1,1.0,0.0,1.0,0.0,0.22867367460317486
0.29,0.09,245.83,1.4,0.0,0.0,0.0,0.2973409289321789
0.304,0.112,245.98,1.4,0.0,0.0,0.0,0.3134149917027416
0.286,0.106,245.56,1.2,0.0,0.0,0.0,0.284972123015873
0.304,0.11,245.32,1.4,0.0,0.0,0.0,0.30713528715728716
0.286,0.108,246.13,1.2,0.0,0.0,0.0,0.28689012698412714
0.362,0.17,245.99,1.8,0.0,1.0,0.0,0.36775869372294345
0.394,0.246,245.47,1.8,0.0,0.0,0.0,0.3863838751803753
0.408,0.252,245.75,2.0,0.0,0.0,0.0,0.4110513163780665
0.336,0.17,245.6,1.6,0.0,0.0,0.0,0.34445303571428576
0.332,0.146,246.11,1.4,0.0,0.0,0.0,0.3260227467532469
0.32,0.144,246.58,1.4,0.0,0.0,0.0,0.31669099422799396
0.34,0.148,246.47,1.6,0.0,0.0,0.0,0.3446119722222222
0.318,0.14,246.05,1.4,0.0,0.0,0.0,0.3139856904761907
0.334,0.142,245.26,1.4,0.0,1.0,0.0,0.32287219841269843
0.306,0.134,244.95,1.4,0.0,0.0,0.0,0.3079178849206349
0.324,0.142,245.35,1.4,0.0,0.0,0.0,0.32326424206349214
0.306,0.138,245.74,1.4,0.0,0.0,0.0,0.30963224999999983
0.326,0.15,246.93,1.4,0.0,0.0,0.0,0.3185654603174606
0.244,0.0,247.27,1.0,0.0,0.0,0.0,0.23732173412698393
0.224,0.0,247.18,1.0,0.0,1.0,0.0,0.23092823931623918
0.23,0.0,247.43,1.0,0.0,0.0,0.0,0.23058412914862905
0.212,0.0,247.4,0.8,0.0,0.0,0.0,0.21253396031746039
0.232,0.0,247.59,1.0,0.0,0.0,0.0,0.2332619880952381
0.212,0.0,247.51,0.8,0.0,0.0,0.0,0.21127310497835514
0.232,0.0,247.33,1.0,0.0,1.0,0.0,0.23028296767121761
0.216,0.0,247.38,0.8,0.0,0.0,0.0,0.21389169444444453
0.238,0.0,247.32,1.0,0.0,0.0,0.0,0.23491898629148633
0.218,0.0,246.64,0.8,0.0,0.0,0.0,0.20967588888888908
0.236,0.0,246.43,1.0,0.0,0.0,0.0,0.23741024206349193
0.216,0.0,245.82,0.8,0.0,0.0,0.0,0.21042967496392503
0.236,0.0,246.46,1.0,0.0,1.0,0.0,0.2370991547619046
0.216,0.0,246.58,0.8,0.0,0.0,0.0,0.21192267424242445
0.232,0.0,246.62,1.0,0.0,0.0,0.0,0.23144412554112556
0.21,0.0,246.73,0.8,0.0,0.0,0.0,0.20942861760461778
0.23,0.0,247.18,1.0,0.0,0.0,0.0,0.2333563095238093
0.212,0.0,247.38,0.8,0.0,0.0,0.0,0.21389169444444453
0.25,0.0,246.9,1.0,0.0,1.0,0.0,0.23598089935064923
0.228,0.0,246.01,1.0,0.0,0.0,0.0,0.23427991666666692
0.234,0.0,245.81,1.0,0.0,0.0,0.0,0.2320103928571432
0.208,0.0,245.3,0.8,0.0,0.0,0.0,0.2075576071428571
0.23,0.0,245.43,1.0,0.0,0.0,0.0,0.22845688636363604
0.216,0.0,246.29,0.8,0.0,0.0,0.0,0.21088336904761895
0.276,0.0,247.24,1.4,0.0,1.0,0.0,0.3010674700577202
0.292,0.11,246.88,1.2,0.0,0.0,0.0,0.2895464819624818
0.388,0.196,246.61,1.8,0.0,0.0,0.0,0.37882187698412706
0.404,0.25,246.57,1.8,0.0,0.0,0.0,0.3949343373015871
0.42,0.26,247.03,2.0,0.0,0.0,0.0,0.41728220057720067
0.398,0.254,247.16,1.8,0.0,0.0,0.0,0.393690130952381
0.414,0.258,246.66,2.0,0.0,0.0,0.0,0.41485431962481956
0.392,0.25,246.06,1.8,0.0,0.0,0.0,0.3863300912698412
0.388,0.248,246.52,1.8,0.0,1.0,0.0,0.39011877647352633
0.31,0.144,247.0,1.4,0.0,0.0,0.0,0.3075476406926407
0.308,0.144,247.21,1.4,0.0,0.0,0.0,0.3059235018037515
0.306,0.142,246.79,1.4,0.0,0.0,0.0,0.3078594523809524
0.404,0.272,246.66,2.0,0.0,1.0,0.0,0.4024505353535352
0.394,0.274,246.63,1.8,0.0,2.0,0.0,0.3875420753968254
0.392,0.268,246.05,1.8,0.0,1.0,0.0,0.38620721320346335
0.302,0.132,246.17,1.4,0.0,2.0,0.0,0.3115029920634921
0.3,0.126,246.11,1.2,0.0,1.0,0.0,0.29594700396825396
0.3,0.126,246.3,1.2,0.0,1.0,0.0,0.2968023452380951
0.3,0.128,246.56,1.2,0.0,2.0,0.0,0.2972984246031744
0.3,0.13,246.95,1.2,0.0,1.0,0.0,0.29604162842712833
0.3,0.13,246.95,1.2,0.0,2.0,0.0,0.29599096825396815
0.298,0.124,245.87,1.2,0.0,1.0,0.0,0.2935512936507934
0.29,0.12,245.17,1.2,0.0,2.0,0.0,0.285662626984127
0.288,0.118,244.74,1.2,0.0,1.0,0.0,0.28843238492063467
0.286,0.118,244.67,1.2,0.0,1.0,0.0,0.28781387698412675
0.286,0.12,244.99,1.2,0.0,2.0,0.0,0.28586452380952376
0.286,0.12,245.04,1.2,0.0,1.0,0.0,0.2849811309523809
0.286,0.122,245.51,1.2,0.0,1.0,0.0,0.2855720396825395
0.29,0.124,245.78,1.2,0.0,2.0,0.0,0.2907950974025971
0.29,0.124,245.84,1.2,0.0,1.0,0.0,0.2924167579365077
0.292,0.126,246.47,1.2,0.0,1.0,0.0,0.294968619047619
0.29,0.124,245.9,1.2,0.0,2.0,0.0,0.2910455378787875
0.29,0.126,246.31,1.2,0.0,1.0,0.0,0.2968023452380951
0.288,0.122,245.65,1.2,0.0,1.0,0.0,0.28599910497835496
0.286,0.122,245.38,1.2,0.0,1.0,0.0,0.2854908015873015
0.284,0.122,245.76,1.2,0.0,2.0,0.0,0.2886142546897546
0.21,0.0,245.74,0.8,0.0,0.0,0.0,0.20782586038961026
0.204,0.0,245.31,0.8,0.0,0.0,0.0,0.20666710714285713
0.206,0.0,245.92,0.8,0.0,0.0,0.0,0.20638495238095284
0.206,0.0,246.18,0.8,0.0,0.0,0.0,0.2079227003552003
0.206,0.0,245.74,0.8,0.0,0.0,0.0,0.20782586038961026
